Date,BMW,SAP,VOW,CON,SIE
2007-07-19,47.77,40.06,77.1872,106.4145,105.295
2007-07-20,47.44,40.0,77.6246,105.4854,102.6884
2007-07-23,47.94,41.14,78.1216,106.6687,104.1419
2007-07-24,47.06,40.5,77.3463,104.3705,102.7562
2007-07-25,46.2,40.29,77.1872,106.1113,96.6125
2007-07-26,45.09,39.41,74.6922,102.4928,91.1859
2007-07-27,45.07,39.19,78.0123,101.3779,91.8546
2007-07-30,44.54,39.6,79.5332,101.4659,92.5232
2007-07-31,45.83,39.8,82.5551,103.6761,90.6724
2007-08-01,43.53,39.22,83.2807,101.7104,90.5561
2007-08-02,43.71,39.95,84.9408,100.8106,88.6471
2007-08-03,42.82,39.39,86.0044,98.5124,88.1432
2007-08-06,43.11,39.49,86.4716,96.5173,88.8021
2007-08-07,43.68,39.67,85.7956,94.7667,90.372
2007-08-08,44.27,40.01,85.3881,95.8425,91.5736
2007-08-09,43.86,40.15,85.3682,92.9867,90.3623
2007-08-10,44.3,39.56,84.6922,90.3658,89.2866
2007-08-13,44.32,39.35,86.1833,91.6273,88.3079
2007-08-14,44.21,38.91,87.8632,91.4415,87.9009
2007-08-15,44.52,39.15,88.569,92.175,86.961
2007-08-16,43.75,38.02,87.4756,87.5785,84.4996
2007-08-17,43.92,38.65,87.5352,87.2362,85.4202
2007-08-20,43.81,38.63,87.7638,88.8597,86.2633
2007-08-21,43.95,38.77,89.2151,88.6836,86.2923
2007-08-22,44.15,38.69,90.7161,90.5809,88.0269
2007-08-23,43.89,38.81,88.7281,91.6469,88.8215
2007-08-24,44.04,38.73,88.569,91.3437,89.3254
2007-08-27,44.0,38.45,89.235,92.3119,87.9397
2007-08-28,43.3,38.17,87.9825,91.109,86.2633
2007-08-29,43.41,38.51,87.9328,90.3755,85.4105
2007-08-30,43.8,38.95,88.4994,92.5662,87.1838
2007-08-31,44.63,39.53,90.9646,93.3095,89.3351
2007-09-03,45.08,39.67,94.4438,94.4635,88.8603
2007-09-04,45.6,39.7,94.4239,94.8547,90.1006
2007-09-05,44.9,39.29,92.6446,93.9745,89.1219
2007-09-06,45.13,40.27,92.4458,92.9183,89.6355
2007-09-07,43.38,40.38,91.3523,88.801,85.6625
2007-09-10,42.76,40.03,92.1376,86.2778,84.7806
2007-09-11,43.61,40.67,92.0879,88.3315,86.1276
2007-09-12,42.99,41.03,92.4458,89.642,85.6818
2007-09-13,42.93,41.61,93.6983,90.7472,86.4861
2007-09-14,42.79,41.39,93.3503,90.2582,84.7128
2007-09-17,42.22,41.29,92.2967,88.3511,83.6178
2007-09-18,42.31,41.25,92.9229,88.9966,85.7981
2007-09-19,43.05,41.72,93.2012,92.576,90.4301
2007-09-20,42.15,41.6,93.5094,91.0699,91.5057
2007-09-21,43.57,41.76,94.4338,95.6469,94.0446
2007-09-24,45.14,41.58,94.1853,95.285,93.2887
2007-09-25,45.27,41.03,93.8971,93.7985,92.2325
2007-09-26,46.68,41.15,94.4438,95.0307,91.5445
2007-09-27,45.98,40.74,95.0303,95.1285,93.25
2007-09-28,45.23,41.05,95.9249,94.8449,93.4341
2007-10-01,45.51,41.4,97.2569,96.1359,94.9652
2007-10-02,46.2,41.62,96.0044,97.5539,95.847
2007-10-03,45.76,41.66,96.9985,97.417,95.6822
2007-10-04,46.48,41.01,98.5989,98.0429,95.2268
2007-10-05,47.4,41.63,104.6228,97.0454,95.9536
2007-10-08,47.41,39.95,106.3623,96.0772,94.2384
2007-10-09,47.5,39.87,107.5452,97.0747,94.2287
2007-10-10,47.32,39.73,108.9369,96.6737,94.5485
2007-10-11,47.63,38.94,113.0423,96.8498,95.4981
2007-10-12,47.23,39.51,112.6546,97.1432,94.9555
2007-10-15,46.81,38.94,111.1039,96.351,92.3682
2007-10-16,46.57,38.86,109.0363,95.4415,90.0425
2007-10-17,46.37,39.6,107.1377,96.9182,90.6627
2007-10-18,46.11,38.29,107.9528,95.598,88.5308
2007-10-19,45.78,38.0,109.4339,94.9427,86.9706
2007-10-22,45.5,37.79,110.0602,95.1481,86.9706
2007-10-23,45.21,37.47,107.2073,95.2752,88.6374
2007-10-24,44.91,37.14,110.2987,93.7985,87.2129
2007-10-25,45.55,37.25,111.0443,94.6689,88.7149
2007-10-26,45.74,37.22,116.8992,99.7348,88.9765
2007-10-29,46.33,37.68,121.0443,102.0331,91.0987
2007-10-30,45.73,37.44,124.7521,100.2434,90.7499
2007-10-31,46.23,37.34,129.9211,102.0918,90.8177
2007-11-01,45.09,36.95,126.6209,101.192,89.1413
2007-11-02,44.24,36.61,124.3942,100.8791,90.0328
2007-11-05,44.8,36.37,122.1179,99.1285,91.0406
2007-11-06,43.22,36.56,123.102,98.972,92.2228
2007-11-07,41.55,36.79,120.8157,97.3975,92.2228
2007-11-08,41.63,35.96,120.1994,95.3535,99.8297
2007-11-09,41.08,35.34,115.9151,96.2728,100.7018
2007-11-12,41.48,35.13,115.6666,97.0454,99.4227
2007-11-13,42.26,34.85,113.1914,93.8474,97.8916
2007-11-14,42.52,35.25,115.3087,94.0821,97.6881
2007-11-15,42.25,34.83,113.3306,91.2068,95.6241
2007-11-16,41.79,34.87,110.259,88.9183,94.2868
2007-11-19,40.74,34.92,102.5651,85.378,93.0852
2007-11-20,41.23,35.21,103.3603,87.0406,93.7926
2007-11-21,39.74,34.75,99.9508,83.1287,93.2694
2007-11-22,40.13,34.89,100.3384,82.4441,93.405
2007-11-23,40.5,34.79,100.0303,84.801,95.188
2007-11-26,39.95,34.61,100.0005,85.7692,95.1105
2007-11-27,39.92,34.26,98.0621,84.7032,94.752
2007-11-28,40.69,34.69,100.4876,87.0406,97.3684
2007-11-29,40.77,34.87,100.7062,86.0626,98.7928
2007-11-30,41.7,34.94,103.4796,86.9624,100.508
2007-12-03,41.61,35.4,102.1973,86.845,99.3258
2007-12-04,40.86,35.43,98.9965,83.6274,98.9866
2007-12-05,41.29,35.69,98.9667,85.9257,101.6224
2007-12-06,41.1,35.66,97.4557,87.334,101.8841
2007-12-07,40.93,35.71,96.9587,89.8963,102.9984
2007-12-10,41.85,35.95,96.9885,90.0724,104.6458
2007-12-11,42.04,36.46,99.2947,91.2948,103.1729
2007-12-12,41.7,36.33,99.2052,92.1261,103.9093
2007-12-13,40.86,35.79,98.5889,88.0186,101.2736
2007-12-14,41.32,35.81,97.7341,86.1213,102.1457
2007-12-17,40.43,35.25,96.8195,83.7448,99.4227
2007-12-18,40.86,35.35,98.1317,83.7252,100.3627
2007-12-19,40.42,35.5,98.0621,82.3365,101.2929
2007-12-20,40.41,35.65,99.0462,85.0162,101.6321
2007-12-21,42.52,35.68,102.5253,86.7765,105.3823
2007-12-24,42.52,35.68,102.5253,86.7765,105.3823
2007-12-25,42.52,35.68,102.5253,86.7765,105.3823
2007-12-26,42.52,35.68,102.5253,86.7765,105.3823
2007-12-27,42.36,35.58,99.0661,85.9844,105.0916
2007-12-28,42.35,35.53,99.404,87.0308,105.4889
2007-12-31,42.35,35.53,99.404,87.0308,105.4889
2008-01-01,42.35,35.53,99.404,87.0308,105.4889
2008-01-02,42.73,34.88,98.5591,84.713,103.9675
2008-01-03,42.09,34.53,95.9746,82.669,102.824
2008-01-04,40.9,34.12,93.5392,76.1361,100.101
2008-01-07,41.98,32.9,93.0422,74.8256,98.599
2008-01-08,41.79,33.04,94.235,76.2632,100.4111
2008-01-09,41.56,32.7,93.072,73.2412,94.9652
2008-01-10,42.09,32.65,92.7639,74.1606,93.3372
2008-01-11,41.88,32.81,94.4537,76.1263,94.1706
2008-01-14,41.5,33.7,95.5273,77.4368,95.4497
2008-01-15,39.9,32.86,93.4398,74.5322,93.7829
2008-01-16,40.01,33.44,94.0561,76.7326,92.0581
2008-01-17,38.72,33.64,93.1018,76.4197,89.8971
2008-01-18,37.68,33.91,91.0044,74.3464,89.4223
2008-01-21,36.28,30.8,89.4636,72.6251,81.5634
2008-01-22,35.98,31.24,91.0939,72.3708,83.0461
2008-01-23,34.74,29.96,88.6684,69.3782,79.7029
2008-01-24,36.33,31.26,94.5432,72.1655,81.6894
2008-01-25,37.06,31.42,94.5333,71.0017,81.263
2008-01-28,37.33,31.01,95.7758,72.273,80.6526
2008-01-29,37.44,31.45,95.0303,72.3611,83.6372
2008-01-30,37.65,31.67,92.4855,69.6227,83.705
2008-01-31,36.8,32.2,92.3464,67.9699,83.5112
2008-02-01,37.26,32.25,93.0422,69.1337,86.6218
2008-02-04,38.42,32.43,91.7002,70.0432,87.9881
2008-02-05,36.12,31.89,89.3841,66.2193,83.3368
2008-02-06,35.11,32.56,90.6963,65.4076,84.3155
2008-02-07,34.33,32.14,89.6028,63.1387,82.0964
2008-02-08,34.42,32.79,89.3344,63.657,82.9298
2008-02-11,34.2,32.96,89.3145,62.4443,82.8038
2008-02-12,35.81,33.51,91.7499,65.9944,86.2148
2008-02-13,35.83,33.38,91.6605,66.9137,86.2051
2008-02-14,35.41,33.35,91.2529,66.0237,86.9513
2008-02-15,35.22,32.42,90.0104,64.1362,84.8678
2008-02-18,35.9,33.14,92.1575,65.9259,86.6606
2008-02-19,36.36,33.09,91.8096,66.1998,87.1451
2008-02-20,36.27,32.77,90.6963,65.0262,85.6043
2008-02-21,36.43,33.04,91.5014,67.3929,85.052
2008-02-22,35.6,32.51,92.4458,64.547,84.9454
2008-02-25,36.36,32.22,91.7599,65.124,85.9532
2008-02-26,37.41,32.38,91.4517,66.8746,88.1335
2008-02-27,37.08,32.56,92.0979,67.3831,89.2188
2008-02-28,36.93,32.37,91.2231,65.789,85.6915
2008-02-29,36.18,31.61,91.3821,63.2951,82.7747
2008-03-03,36.49,31.73,94.0064,63.2756,81.5925
2008-03-04,35.28,31.28,91.6108,58.7866,80.1971
2008-03-05,35.35,31.64,94.3245,60.8697,82.8232
2008-03-06,34.96,31.53,92.6943,59.9407,80.6235
2008-03-07,34.76,31.7,92.5253,59.6179,78.9761
2008-03-10,34.33,31.83,92.9428,56.0776,77.6001
2008-03-11,33.72,32.02,93.2211,55.7451,79.1409
2008-03-12,33.8,31.89,93.4597,55.5104,80.0518
2008-03-13,32.6,31.7,93.3603,52.8503,78.1815
2008-03-14,32.2,31.39,93.5492,52.0581,77.6195
2008-03-17,31.11,30.71,94.4835,50.7476,64.3631
2008-03-18,32.63,31.43,101.3524,53.7109,68.5978
2008-03-19,33.75,31.4,103.0025,54.904,66.7469
2008-03-20,34.23,31.38,102.8832,57.4175,64.9349
2008-03-21,34.23,31.38,102.8832,57.4175,64.9349
2008-03-24,34.23,31.38,102.8832,57.4175,64.9349
2008-03-25,35.44,32.76,105.4677,60.4785,65.3612
2008-03-26,34.88,32.64,107.1576,60.1949,66.1752
2008-03-27,34.94,31.28,106.7202,62.0727,67.7644
2008-03-28,34.55,31.66,105.4279,62.415,66.7469
2008-03-31,34.99,31.48,104.6228,63.168,66.5241
2008-04-01,36.05,31.63,103.1615,66.8159,69.5474
2008-04-02,36.55,31.61,101.5512,66.6105,69.5474
2008-04-03,35.94,31.84,102.754,67.0702,68.0261
2008-04-04,35.72,33.22,105.5174,66.5029,69.1308
2008-04-07,36.1,33.91,104.8713,66.8257,70.0223
2008-04-08,35.86,33.54,105.0303,66.6888,69.6153
2008-04-09,35.87,33.52,106.0144,67.1582,68.811
2008-04-10,35.9,33.42,106.1138,65.9455,68.123
2008-04-11,35.06,32.62,105.4279,65.6032,66.1365
2008-04-14,33.79,32.05,104.7619,64.8012,65.7973
2008-04-15,33.84,31.92,104.2748,66.6399,66.9698
2008-04-16,33.24,32.51,105.0403,70.1997,68.7528
2008-04-17,33.93,32.05,105.5671,71.119,68.2393
2008-04-18,34.83,32.9,105.1198,72.6447,69.7122
2008-04-21,34.26,32.57,105.4677,72.4295,69.4796
2008-04-22,33.79,32.06,107.6546,72.3122,68.8982
2008-04-23,33.82,32.65,104.9707,72.498,71.4177
2008-04-24,33.58,32.59,102.6943,74.8158,71.7181
2008-04-25,35.02,32.94,101.4418,76.5762,72.1929
2008-04-28,35.19,32.61,102.4657,75.0701,72.6677
2008-04-29,35.02,33.05,104.2152,74.6006,71.1173
2008-04-30,35.32,32.39,105.3584,73.8672,73.0263
2008-05-01,35.32,32.39,105.3584,73.8672,73.0263
2008-05-02,36.67,32.44,106.1635,75.6471,74.7512
2008-05-05,36.8,32.52,105.8057,75.295,74.2763
2008-05-06,37.13,31.99,103.9965,75.8427,73.6465
2008-05-07,37.71,32.17,102.8235,77.6031,74.2957
2008-05-08,37.72,31.86,103.7878,77.4172,74.1504
2008-05-09,36.2,31.5,103.1218,75.4417,72.5708
2008-05-12,36.23,31.94,103.0323,75.7253,72.7162
2008-05-13,36.59,32.37,102.9627,76.8207,72.629
2008-05-14,36.66,32.55,104.0959,77.3194,72.7065
2008-05-15,36.55,32.59,102.1178,77.427,72.5127
2008-05-16,36.94,32.84,102.4955,80.3512,74.1697
2008-05-19,37.18,33.46,106.0641,80.9282,74.6446
2008-05-20,36.3,33.55,102.7142,79.7057,73.0069
2008-05-21,34.75,33.45,101.6406,77.4564,71.6599
2008-05-22,35.83,33.5,100.7858,77.2119,71.4371
2008-05-23,35.28,33.21,99.1854,75.2657,69.092
2008-05-26,35.15,33.49,97.2172,74.7082,69.6637
2008-05-27,35.81,33.35,97.6645,75.7938,68.966
2008-05-28,36.61,34.95,97.913,77.7498,69.8382
2008-05-29,37.13,35.29,97.0184,78.3952,70.2936
2008-05-30,38.07,35.52,96.8792,79.7057,70.6618
2008-06-02,36.5,35.15,94.7122,76.0285,70.032
2008-06-03,36.94,35.51,94.1058,74.1214,69.4021
2008-06-04,36.85,35.1,93.0521,70.9136,69.1405
2008-06-05,36.14,34.65,92.8334,69.7792,68.966
2008-06-06,34.73,34.19,92.5949,67.2462,67.7935
2008-06-09,34.28,33.95,93.748,67.0115,68.8013
2008-06-10,34.36,34.41,93.7579,65.3196,69.499
2008-06-11,33.4,34.16,91.5014,62.2389,68.3458
2008-06-12,33.67,34.33,91.899,62.6106,70.2742
2008-06-13,33.56,34.44,91.9388,62.8453,72.1541
2008-06-16,33.19,34.25,91.6307,62.5617,72.1541
2008-06-17,33.87,34.42,94.6824,64.2144,73.3073
2008-06-18,33.04,34.04,95.5372,62.9626,73.0069
2008-06-19,32.93,33.92,96.6704,61.8477,72.7646
2008-06-20,32.4,33.23,95.4378,61.4174,70.439
2008-06-23,32.35,33.3,94.5432,60.6741,71.4952
2008-06-24,31.25,33.26,92.4358,60.2634,70.6521
2008-06-25,31.89,33.77,94.245,65.3294,70.7006
2008-06-26,30.54,33.42,91.6108,62.278,68.811
2008-06-27,30.19,33.52,91.1436,62.3954,68.6947
2008-06-30,30.52,33.26,91.4815,63.833,68.3265
2008-07-01,29.96,32.71,91.1535,61.9651,68.0261
2008-07-02,29.79,32.54,90.6565,62.4443,65.9426
2008-07-03,29.86,33.05,90.0601,61.4272,67.1733
2008-07-04,29.63,33.17,88.7082,58.2781,66.3206
2008-07-07,29.99,33.79,88.4696,60.146,68.6172
2008-07-08,30.25,32.82,86.9785,58.992,67.5125
2008-07-09,30.31,33.4,87.237,59.1681,68.8497
2008-07-10,29.86,32.9,84.7221,57.0556,68.278
2008-07-11,28.76,32.43,84.3543,53.4273,66.65
2008-07-14,28.1,32.58,84.573,64.3514,67.9485
2008-07-15,27.71,32.36,85.229,71.8036,66.9892
2008-07-16,28.27,33.9,91.2032,72.3024,67.4834
2008-07-17,29.46,34.56,92.4955,70.5127,69.3827
2008-07-18,30.03,35.01,94.1853,70.053,71.9991
2008-07-21,30.57,35.19,95.7659,70.1313,71.4274
2008-07-22,30.7,35.57,97.0681,71.3831,71.6793
2008-07-23,31.83,35.17,101.2927,70.7865,71.5437
2008-07-24,30.48,34.75,97.4358,71.1777,70.2548
2008-07-25,30.68,34.16,98.2112,71.3733,71.2626
2008-07-28,29.75,33.99,98.3603,70.7083,70.2548
2008-07-29,29.48,37.26,98.8076,70.6398,70.9525
2008-07-30,29.41,37.29,98.8871,70.3464,75.0516
2008-07-31,28.89,37.26,99.7818,70.7572,76.321
2008-08-01,27.39,37.2,97.4458,71.2755,74.4895
2008-08-04,26.63,37.0,96.1038,70.366,74.0922
2008-08-05,27.64,37.24,97.8931,70.6202,75.6524
2008-08-06,27.77,37.69,98.4001,71.3048,76.5148
2008-08-07,27.625,37.94,100.08,70.855,76.5536
2008-08-08,29.445,38.135,102.4061,71.1386,76.8055
2008-08-11,30.755,38.5,104.7321,70.4247,76.9218
2008-08-12,31.22,38.51,105.9846,70.0237,75.5361
2008-08-13,29.17,38.3,103.8772,71.8721,73.3848
2008-08-14,28.88,38.71,104.076,71.6374,73.5399
2008-08-15,29.58,38.655,103.8275,72.4002,73.9565
2008-08-18,29.13,38.42,103.0025,72.3708,74.3926
2008-08-19,28.43,37.905,102.3365,71.9796,72.3286
2008-08-20,28.71,37.96,102.3563,71.8721,72.629
2008-08-21,27.73,37.44,101.7699,72.1752,71.4177
2008-08-22,28.535,37.79,103.1019,72.273,72.4352
2008-08-25,28.14,37.8,102.8235,72.1752,71.3014
2008-08-26,27.935,38.08,103.6287,72.1752,71.4177
2008-08-27,27.655,37.945,102.923,72.3708,70.8072
2008-08-28,28.26,38.28,104.1854,72.3806,72.6387
2008-08-29,28.0,38.2,104.6725,72.4197,71.9603
2008-09-01,28.35,38.235,105.4578,72.4686,71.8247
2008-09-02,29.3,38.515,105.915,72.4197,73.036
2008-09-03,29.1,38.63,104.4041,72.4197,71.9991
2008-09-04,28.27,38.18,103.1913,72.4784,68.5493
2008-09-05,27.58,37.6,102.585,72.3317,66.7082
2008-09-08,28.72,37.86,104.6228,72.3708,68.1327
2008-09-09,28.9,37.435,102.8832,72.5469,67.2121
2008-09-10,29.0,37.175,102.4756,72.3708,66.2043
2008-09-11,28.6,36.91,103.5293,72.4491,66.2624
2008-09-12,28.97,37.29,104.3743,72.3024,67.4156
2008-09-15,27.81,38.075,97.9229,71.784,66.4465
2008-09-16,27.8,39.6,100.9448,68.9283,64.4019
2008-09-17,27.17,38.51,106.6307,71.4124,63.4425
2008-09-18,27.39,38.12,103.1715,69.4564,62.8611
2008-09-19,30.92,39.93,99.404,67.2658,67.9873
2008-09-22,29.78,39.32,95.577,68.2046,65.9233
2008-09-23,28.92,39.2,95.9249,66.7963,65.681
2008-09-24,28.58,39.135,93.6486,65.7988,65.4484
2008-09-25,29.11,39.275,93.3404,64.2242,65.933
2008-09-26,28.22,39.14,88.4199,61.124,64.6441
2008-09-29,27.295,38.42,83.3503,59.5299,62.8999
2008-09-30,27.29,37.67,87.5054,57.0165,63.7139
2008-10-01,26.02,36.985,84.7817,54.4835,61.4851
2008-10-02,24.85,35.56,81.9984,50.8552,58.9269
2008-10-03,25.87,34.5,83.4497,50.3662,58.8493
2008-10-06,24.72,28.84,79.5232,44.0093,53.7232
2008-10-07,24.54,26.68,78.0322,45.4763,52.851
2008-10-08,22.66,26.965,75.06,42.3858,47.3178
2008-10-09,21.64,26.415,70.5769,40.7037,49.0815
2008-10-10,19.63,24.97,76.7399,36.7233,44.4495
2008-10-13,21.85,27.345,77.5352,39.892,50.5157
2008-10-14,22.465,28.37,78.8871,38.6304,52.1146
2008-10-15,20.255,25.555,83.4199,37.1047,44.2848
2008-10-16,19.575,25.225,78.8672,36.87,41.8428
2008-10-17,20.485,26.73,76.2429,39.2856,43.6355
2008-10-20,20.295,27.65,72.0381,40.0974,47.2888
2008-10-21,21.045,27.66,69.5928,40.4788,48.4419
2008-10-22,19.85,27.025,64.1454,40.469,45.0019
2008-10-23,19.15,27.245,53.1812,38.1414,41.6199
2008-10-24,18.255,26.07,43.9764,34.5424,39.2458
2008-10-27,17.185,24.435,37.6642,31.0021,34.8852
2008-10-28,17.075,23.45,45.0797,26.4056,34.42
2008-10-29,18.505,26.27,39.6225,27.5009,43.0638
2008-10-30,19.84,26.8,41.9982,28.9777,42.589
2008-10-31,20.085,27.84,47.7139,31.6476,45.0988
2008-11-03,20.37,28.38,38.8372,33.1341,46.2228
2008-11-04,22.925,29.55,40.7755,35.3052,49.1202
2008-11-05,22.8,29.42,40.7457,33.5938,47.4051
2008-11-06,21.185,27.3,37.7835,30.7185,42.6374
2008-11-07,21.535,27.85,35.4077,31.9116,42.1432
2008-11-10,22.525,28.53,35.9843,31.2564,43.7809
2008-11-11,21.32,27.16,32.853,28.5278,39.8854
2008-11-12,20.735,27.135,29.1254,28.8799,39.1489
2008-11-13,21.955,27.27,32.9922,28.8994,40.3602
2008-11-14,21.38,27.93,34.7616,36.4495,41.2129
2008-11-17,21.48,26.705,31.3023,37.2612,40.9125
2008-11-18,21.805,26.3,32.0578,35.9409,41.1063
2008-11-19,19.04,25.74,33.2507,35.0901,39.3815
2008-11-20,18.525,24.62,31.8093,34.8749,38.9939
2008-11-21,17.94,23.8,32.9823,34.2881,38.7419
2008-11-24,19.7,26.81,34.861,37.4764,45.5154
2008-11-25,19.16,27.49,33.6284,38.5815,46.1841
2008-11-26,19.465,27.0,33.3998,37.4568,45.3313
2008-11-27,20.37,26.955,33.3004,37.8089,47.4147
2008-11-28,19.675,26.84,31.7894,36.469,45.6123
2008-12-01,18.82,25.915,29.4534,34.826,42.9572
2008-12-02,19.655,25.885,30.4673,35.628,45.2441
2008-12-03,20.0,26.65,30.358,35.8822,46.8527
2008-12-04,20.655,26.265,31.4713,34.8945,46.2616
2008-12-05,19.82,25.25,29.6522,34.9825,43.0929
2008-12-08,20.855,27.465,30.8153,34.4348,48.4322
2008-12-09,22.0,27.74,30.358,36.381,47.25
2008-12-10,22.615,26.485,30.8153,37.5448,47.4826
2008-12-11,22.44,25.41,34.5429,36.5766,46.9981
2008-12-12,21.9,24.985,35.0399,33.3493,46.0387
2008-12-15,21.945,24.605,33.7974,33.985,45.6899
2008-12-16,22.175,25.55,33.0121,35.1292,46.6686
2008-12-17,22.065,24.25,35.7656,35.051,47.6376
2008-12-18,22.2,24.61,38.2706,39.5008,49.4206
2008-12-19,21.54,25.1,38.2706,35.9898,50.3897
2008-12-22,21.05,24.555,38.2706,31.3053,49.9827
2008-12-23,21.275,24.16,36.531,29.1635,49.2559
2008-12-24,21.275,24.16,36.531,29.1635,49.2559
2008-12-25,21.275,24.16,36.531,29.1635,49.2559
2008-12-26,21.275,24.16,36.531,29.1635,49.2559
2008-12-29,21.3,24.22,36.6503,28.4104,50.0408
2008-12-30,21.61,25.24,37.7934,28.2442,51.0486
2008-12-31,21.61,25.24,37.7934,28.2442,51.0486
2009-01-01,21.61,25.24,37.7934,28.2442,51.0486
2009-01-02,22.34,25.895,40.5071,29.7796,53.7813
2009-01-05,21.855,26.18,41.2527,29.8285,53.2096
2009-01-06,21.82,26.565,43.2905,29.7992,54.2658
2009-01-07,21.995,26.69,40.706,28.8994,53.2289
2009-01-08,21.845,27.195,40.6066,30.562,51.4653
2009-01-09,22.39,27.445,40.9942,29.1831,49.4788
2009-01-12,22.25,27.07,38.7974,28.3224,48.064
2009-01-13,21.21,27.5,37.8729,26.6012,46.4651
2009-01-14,20.075,25.985,37.863,24.342,40.9998
2009-01-15,19.505,25.895,38.1712,19.1685,41.901
2009-01-16,19.555,27.0,37.3362,17.9069,41.8622
2009-01-19,19.08,26.55,36.7795,16.5279,42.5114
2009-01-20,18.4,25.94,37.028,16.6746,41.523
2009-01-21,18.78,26.65,37.5151,17.6331,42.9378
2009-01-22,18.3,27.015,35.2984,17.5939,42.1432
2009-01-23,17.53,25.95,33.4992,16.7138,40.4086
2009-01-26,18.215,26.165,34.1851,14.6404,41.5521
2009-01-27,18.575,26.215,35.0896,13.3104,43.5968
2009-01-28,18.955,27.6,38.1314,13.8874,44.9146
2009-01-29,18.3,27.785,38.4097,13.193,43.9844
2009-01-30,18.61,27.85,38.5191,13.2615,42.618
2009-02-02,17.61,27.57,36.024,13.0854,41.9397
2009-02-03,18.125,28.055,35.7059,13.4962,42.3661
2009-02-04,19.37,28.51,36.6205,13.7407,44.4786
2009-02-05,19.595,29.25,36.0737,13.1343,45.215
2009-02-06,21.865,29.5,37.7735,14.1612,48.0059
2009-02-09,23.03,29.72,39.2547,15.1294,47.4147
2009-02-10,22.5,28.955,36.5608,15.3446,45.0794
2009-02-11,22.61,28.98,36.1831,15.9411,46.1066
2009-02-12,22.7,28.385,35.368,14.8947,44.6821
2009-02-13,23.715,28.77,36.9584,15.814,44.8371
2009-02-16,23.365,28.53,37.525,14.5133,44.3042
2009-02-17,21.925,28.24,36.9783,13.3788,43.0735
2009-02-18,21.62,28.07,38.3401,13.017,43.3157
2009-02-19,22.03,27.0,38.0916,12.9583,43.1898
2009-02-20,21.31,26.24,36.7397,13.1118,40.7963
2009-02-23,20.15,26.3,35.7855,12.7138,39.7885
2009-02-24,19.21,26.335,34.2944,11.149,39.8466
2009-02-25,19.81,26.17,34.4037,11.3544,39.4396
2009-02-26,20.325,25.9,35.6662,12.0683,40.3699
2009-02-27,19.75,25.515,35.1393,11.5598,39.1392
2009-03-02,19.07,25.495,34.364,12.2052,37.3077
2009-03-03,19.195,25.63,34.7815,12.1368,37.1721
2009-03-04,20.9,26.43,36.0837,12.8018,39.1198
2009-03-05,19.31,25.83,32.8033,12.1759,37.8698
2009-03-06,19.83,25.005,31.5011,12.6649,37.2981
2009-03-09,20.165,25.69,30.0598,11.55,37.8116
2009-03-10,21.48,26.835,30.8153,13.4962,40.7963
2009-03-11,22.94,26.57,35.4872,13.0072,41.4746
2009-03-12,23.395,26.09,36.1036,12.9876,42.6277
2009-03-13,22.6,25.725,35.9246,12.6649,42.1432
2009-03-16,22.475,26.475,36.5409,13.2615,42.9669
2009-03-17,22.85,26.33,35.4972,13.0952,43.1122
2009-03-18,22.305,26.87,34.7616,12.7334,42.4921
2009-03-19,21.865,27.63,36.0538,13.1441,42.2789
2009-03-20,21.98,27.43,35.189,12.792,42.9281
2009-03-23,22.6,27.22,35.0896,13.2712,44.5367
2009-03-24,22.415,27.59,35.7855,12.704,44.4011
2009-03-25,22.34,27.49,37.8729,12.2933,42.6374
2009-03-26,22.46,27.65,40.3382,12.0292,43.0057
2009-03-27,23.26,26.745,43.9366,12.3128,42.9669
2009-03-30,21.52,25.99,41.2527,11.1001,40.1761
2009-03-31,21.79,26.68,43.0817,12.2835,41.6781
2009-04-01,22.745,27.0,45.7259,12.303,41.6393
2009-04-02,26.12,27.705,48.8372,13.8874,43.9069
2009-04-03,27.12,27.6,47.1076,15.6966,45.3701
2009-04-06,25.015,27.645,49.3541,15.8922,43.4999
2009-04-07,23.91,27.77,51.7597,15.6575,42.589
2009-04-08,25.385,28.42,52.0778,15.726,42.3273
2009-04-09,26.02,29.005,55.2388,16.5573,44.4011
2009-04-10,26.02,29.005,55.2388,16.5573,44.4011
2009-04-13,26.02,29.005,55.2388,16.5573,44.4011
2009-04-14,25.745,29.25,55.9645,16.9876,45.1569
2009-04-15,25.705,29.39,51.8392,16.8507,44.9922
2009-04-16,26.03,29.325,53.2607,16.968,46.1259
2009-04-17,27.18,29.44,55.6663,16.9778,46.6686
2009-04-20,25.87,29.21,54.3442,15.6869,44.4301
2009-04-21,25.83,29.225,51.6901,15.7455,44.7693
2009-04-22,26.24,29.86,54.3144,16.0194,46.3876
2009-04-23,26.23,30.455,52.3561,17.1636,45.3507
2009-04-24,27.21,31.115,50.6861,20.1563,47.783
2009-04-27,27.19,30.95,48.3004,18.8849,47.6279
2009-04-28,25.985,30.14,46.0638,18.0145,45.9806
2009-04-29,26.75,29.5,44.8312,19.3934,49.7307
2009-04-30,26.25,29.025,47.7139,19.1587,49.4497
2009-05-01,26.25,29.025,47.7139,19.1587,49.4497
2009-05-04,26.85,29.34,45.1493,19.8531,51.0777
2009-05-05,27.49,28.23,46.0638,20.0585,50.0408
2009-05-06,28.195,28.45,45.2686,20.7724,51.0971
